Date,Season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,AvgAHH,AvgAHA
2009-05-23,2008-09,Barcelona,Osasuna,0,1,A,1.9,3.44,3.74,2.05,1.82
2009-05-23,2008-09,Getafe,Numancia,1,0,H,1.67,3.57,5.05,1.25,3.73
2009-05-23,2008-09,Malaga,Betis,1,1,D,2.48,3.29,2.68,1.87,1.93
2009-05-23,2008-09,Recreativo,Santander,0,1,A,2.12,3.3,3.26,1.55,2.38
2009-05-23,2008-09,Sevilla,La Coruna,1,0,H,1.66,3.59,5.03,1.88,2.0
2009-05-23,2008-09,Valladolid,Sp Gijon,1,2,A,2.31,3.37,2.83,1.64,2.19
2009-05-23,2008-09,Villarreal,Valencia,3,1,H,2.23,3.41,2.87,1.65,2.18
2009-05-24,2008-09,Real Madrid,Mallorca,1,3,A,1.48,4.07,6.21,1.81,2.04
2009-05-30,2008-09,Ath Madrid,Almeria,3,0,H,1.24,5.16,11.21,1.79,2.08
2009-05-30,2008-09,La Coruna,Barcelona,1,1,D,2.07,3.51,3.13,1.58,2.3
2009-05-30,2008-09,Mallorca,Villarreal,2,3,A,3.24,3.34,2.09,2.12,1.71
2009-05-30,2008-09,Valencia,Ath Bilbao,2,0,H,7.06,1.81,5.15,1.79,
2009-05-31,2008-09,Betis,Valladolid,1,1,D,1.8,3.41,4.21,1.85,2.03
2009-05-31,2008-09,Espanol,Malaga,3,0,H,1.87,3.41,3.81,1.87,2.01
2009-05-31,2008-09,Numancia,Sevilla,0,2,A,3.84,3.39,1.87,1.97,1.91
2009-05-31,2008-09,Osasuna,Real Madrid,2,1,H,1.71,3.87,4.06,1.31,3.19
2009-05-31,2008-09,Santander,Getafe,1,1,D,3.28,3.2,2.12,2.29,1.56
2009-05-31,2008-09,Sp Gijon,Recreativo,2,1,H,1.31,4.81,8.21,1.84,2.03
2009-08-29,2009-10,Real Madrid,La Coruna,3,2,H,1.24,5.21,11.71,1.92,8.69
2009-08-29,2009-10,Zaragoza,Tenerife,1,0,H,1.84,3.34,4.07,1.36,3.01
2009-08-30,2009-10,Almeria,Valladolid,0,0,D,2.08,3.24,3.34,1.54,2.41
2009-08-30,2009-10,Ath Bilbao,Espanol,1,0,H,2.16,3.24,3.15,1.58,2.3
2009-08-30,2009-10,Malaga,Ath Madrid,3,0,H,3.24,3.26,2.11,2.45,1.51
2009-08-30,2009-10,Mallorca,Xerez,2,0,H,1.79,3.37,4.34,1.32,3.2
2009-08-30,2009-10,Osasuna,Villarreal,1,1,D,2.74,3.25,2.41,2.03,1.78
2009-08-30,2009-10,Santander,Getafe,1,4,A,2.02,3.25,3.49,1.5,2.51
2009-08-30,2009-10,Valencia,Sevilla,2,0,H,2.19,3.24,3.11,1.63,2.22
2009-08-31,2009-10,Barcelona,Sp Gijon,3,0,H,1.15,6.71,15.0,1.02,11.98
2009-09-12,2009-10,Ath Madrid,Santander,1,1,D,1.44,4.05,6.79,1.44,4.82
2009-09-12,2009-10,Espanol,Real Madrid,0,3,A,5.41,3.71,1.57,4.25,1.19
2009-09-12,2009-10,Getafe,Barcelona,0,2,A,6.54,3.99,1.46,5.06,1.14
2009-09-12,2009-10,Sevilla,Zaragoza,4,1,H,1.53,3.69,6.21,1.16,4.69
2009-09-13,2009-10,La Coruna,Malaga,1,0,H,1.81,3.39,4.12,1.35,3.01
2009-09-13,2009-10,Sp Gijon,Almeria,1,0,H,2.28,3.26,2.9,1.67,2.11
2009-09-13,2009-10,Tenerife,Osasuna,2,1,H,2.32,3.25,2.86,1.75,2.04
2009-09-13,2009-10,Valladolid,Valencia,2,4,A,3.27,3.27,2.09,2.42,1.52
2009-09-13,2009-10,Villarreal,Mallorca,1,1,D,1.53,3.7,6.14,1.16,4.72
2009-09-13,2009-10,Xerez,Ath Bilbao,0,1,A,2.62,3.19,2.55,1.93,1.85
2009-09-19,2009-10,Barcelona,Ath Madrid,5,2,H,1.33,4.62,8.19,1.08,7.01
2009-09-19,2009-10,La Coruna,Espanol,2,3,A,1.91,3.31,3.77,1.4,2.78
2009-09-19,2009-10,Malaga,Santander,1,2,A,1.99,3.29,3.54,1.48,2.53
2009-09-19,2009-10,Mallorca,Tenerife,4,0,H,1.92,3.32,3.71,1.4,2.79
2009-09-19,2009-10,Osasuna,Sevilla,0,2,A,3.12,3.24,2.19,2.31,1.57
2009-09-20,2009-10,Almeria,Getafe,1,0,H,2.44,3.22,2.71,1.79,1.99
2009-09-20,2009-10,Ath Bilbao,Villarreal,3,2,H,2.58,3.25,2.53,1.91,1.86
2009-09-20,2009-10,Real Madrid,Xerez,5,0,H,1.11,7.71,18.14,1.83,2.05
2009-09-20,2009-10,Valencia,Sp Gijon,2,2,D,1.29,4.8,9.29,1.06,7.71
2009-09-20,2009-10,Zaragoza,Valladolid,1,2,A,1.98,3.29,3.58,1.48,2.52
2009-09-22,2009-10,Santander,Barcelona,1,4,A,9.57,4.96,1.31,7.5,1.07
2009-09-22,2009-10,Sevilla,Mallorca,2,0,H,1.44,4.11,7.36,1.13,5.31
2009-09-23,2009-10,Ath Madrid,Almeria,2,2,D,1.45,4.14,7.0,1.12,5.49
2009-09-23,2009-10,Espanol,Malaga,2,1,H,1.97,3.33,3.79,1.43,2.66
2009-09-23,2009-10,Getafe,Valencia,3,1,H,3.0,3.3,2.29,2.13,1.67
2009-09-23,2009-10,Tenerife,Ath Bilbao,1,0,H,2.55,3.27,2.65,1.87,1.9
2009-09-23,2009-10,Valladolid,Osasuna,1,2,A,2.09,3.26,3.48,1.52,2.42
2009-09-23,2009-10,Villarreal,Real Madrid,0,2,A,5.4,3.84,1.6,3.94,1.21
2009-09-23,2009-10,Xerez,La Coruna,0,3,A,2.81,3.3,2.4,2.04,1.74
2009-09-24,2009-10,Sp Gijon,Zaragoza,1,1,D,2.27,3.28,3.06,1.63,2.18
2009-09-26,2009-10,Ath Bilbao,Sevilla,0,4,A,2.82,3.26,2.35,2.11,1.69
2009-09-26,2009-10,Malaga,Barcelona,0,2,A,9.43,4.94,1.28,8.6,1.05
2009-09-26,2009-10,Real Madrid,Tenerife,3,0,H,1.11,7.79,18.71,1.92,1.94
2009-09-26,2009-10,Valencia,Ath Madrid,2,2,D,1.85,3.4,3.89,1.38,2.85
2009-09-27,2009-10,Almeria,Santander,2,2,D,2.16,3.23,3.19,1.56,2.33
2009-09-27,2009-10,Espanol,Xerez,0,0,D,1.51,3.74,6.07,1.16,4.65
2009-09-27,2009-10,La Coruna,Villarreal,1,0,H,2.33,3.25,2.85,1.73,2.05
2009-09-27,2009-10,Mallorca,Valladolid,3,0,H,1.8,3.4,4.16,1.35,2.99
2009-09-27,2009-10,Osasuna,Sp Gijon,1,0,H,1.89,3.35,3.8,1.39,2.77
2009-09-27,2009-10,Zaragoza,Getafe,3,0,H,2.21,3.25,3.05,1.66,2.14
2009-10-03,2009-10,Ath Madrid,Zaragoza,2,1,H,1.57,3.71,5.45,1.21,3.95
2009-10-03,2009-10,Barcelona,Almeria,1,0,H,1.1,8.14,19.86,1.87,1.99
2009-10-03,2009-10,Tenerife,La Coruna,0,1,A,2.48,3.26,2.65,1.83,1.92
2009-10-04,2009-10,Getafe,Osasuna,2,1,H,1.95,3.31,3.61,1.43,2.6
2009-10-04,2009-10,Santander,Valencia,0,1,A,3.23,3.34,2.09,2.37,1.52
2009-10-04,2009-10,Sevilla,Real Madrid,2,1,H,3.53,3.46,1.93,2.61,1.44
2009-10-04,2009-10,Sp Gijon,Mallorca,4,1,H,2.39,3.29,2.72,1.76,2.02
2009-10-04,2009-10,Valladolid,Ath Bilbao,2,2,D,2.38,3.26,2.76,1.73,2.04
2009-10-04,2009-10,Villarreal,Espanol,0,0,D,1.74,3.43,4.47,1.26,3.48
2009-10-04,2009-10,Xerez,Malaga,1,1,D,2.44,3.22,2.71,1.77,2.0
2009-10-17,2009-10,La Coruna,Sevilla,1,0,H,3.46,3.27,2.02,2.47,1.5
2009-10-17,2009-10,Real Madrid,Valladolid,4,2,H,1.14,7.03,14.71,1.97,1.89
2009-10-17,2009-10,Valencia,Barcelona,0,0,D,4.57,3.61,1.69,3.46,1.27
2009-10-18,2009-10,Ath Bilbao,Sp Gijon,1,2,A,1.8,3.4,4.15,1.34,3.06
2009-10-18,2009-10,Espanol,Tenerife,2,1,H,1.8,3.34,4.25,1.34,3.05
2009-10-18,2009-10,Malaga,Almeria,1,2,A,2.05,3.23,3.39,1.49,2.48
2009-10-18,2009-10,Mallorca,Getafe,3,1,H,2.11,3.26,3.24,1.58,2.28
2009-10-18,2009-10,Osasuna,Ath Madrid,3,0,H,2.66,3.28,2.44,1.95,1.82
2009-10-18,2009-10,Xerez,Villarreal,2,1,H,3.65,3.32,1.95,2.74,1.4
2009-10-18,2009-10,Zaragoza,Santander,2,2,D,1.97,3.29,3.61,1.44,2.61
2009-10-24,2009-10,Ath Madrid,Mallorca,1,1,D,1.75,3.43,4.38,1.31,3.16
2009-10-24,2009-10,Sevilla,Espanol,0,0,D,1.45,3.99,6.71,1.13,5.09
2009-10-24,2009-10,Sp Gijon,Real Madrid,0,0,D,6.33,4.12,1.45,4.8,1.15
2009-10-25,2009-10,Almeria,Valencia,0,3,A,3.19,3.23,2.14,2.36,1.55
2009-10-25,2009-10,Barcelona,Zaragoza,6,1,H,1.12,7.21,16.43,1.8,2.07
2009-10-25,2009-10,Getafe,Ath Bilbao,2,0,H,1.92,3.33,3.72,1.4,2.72
2009-10-25,2009-10,Santander,Osasuna,1,1,D,2.21,3.26,3.05,1.61,2.21
2009-10-25,2009-10,Tenerife,Xerez,1,0,H,1.88,3.29,3.93,1.35,2.97
2009-10-25,2009-10,Valladolid,La Coruna,4,0,H,2.53,3.24,2.6,1.84,1.95
2009-10-25,2009-10,Villarreal,Malaga,2,1,H,1.61,3.62,5.22,1.21,3.91
2009-10-31,2009-10,Ath Bilbao,Ath Madrid,1,0,H,2.5,3.26,2.61,1.84,1.94
2009-10-31,2009-10,Osasuna,Barcelona,1,1,D,6.82,4.17,1.42,5.12,1.13
2009-10-31,2009-10,Real Madrid,Getafe,2,0,H,1.42,4.14,7.0,1.76,2.12
2009-10-31,2009-10,Xerez,Sevilla,0,2,A,5.45,3.69,1.57,4.02,1.21
2009-11-01,2009-10,Espanol,Valladolid,1,1,D,1.83,3.36,4.06,1.36,2.92
2009-11-01,2009-10,La Coruna,Sp Gijon,1,1,D,1.81,3.4,4.11,1.33,3.06
2009-11-01,2009-10,Malaga,Valencia,0,1,A,3.74,3.42,1.88,2.82,1.38
2009-11-01,2009-10,Mallorca,Santander,1,0,H,1.8,3.39,4.19,1.32,3.12
2009-11-01,2009-10,Villarreal,Tenerife,5,0,H,1.71,3.47,4.67,1.29,3.33
2009-11-01,2009-10,Zaragoza,Almeria,2,1,H,1.95,3.32,3.63,1.41,2.7
2009-11-07,2009-10,Ath Madrid,Real Madrid,2,3,A,3.64,3.43,1.91,2.65,1.43
2009-11-07,2009-10,Barcelona,Mallorca,4,2,H,1.16,6.59,13.43,1.93,1.93
2009-11-07,2009-10,Getafe,La Coruna,0,2,A,2.05,3.28,3.39,1.48,2.51
2009-11-07,2009-10,Tenerife,Malaga,2,2,D,1.95,3.27,3.69,1.44,2.62
2009-11-08,2009-10,Almeria,Osasuna,2,0,H,2.42,3.17,2.78,1.75,2.04
2009-11-08,2009-10,Santander,Ath Bilbao,0,2,A,2.23,3.24,3.02,1.59,2.24
2009-11-08,2009-10,Sevilla,Villarreal,3,2,H,1.61,3.62,5.16,1.21,3.96
2009-11-08,2009-10,Sp Gijon,Espanol,1,0,H,2.22,3.23,3.05,1.62,2.2
2009-11-08,2009-10,Valencia,Zaragoza,3,1,H,1.48,3.87,6.46,1.16,4.6
2009-11-08,2009-10,Valladolid,Xerez,0,0,D,1.62,3.56,5.24,1.21,3.97
2009-11-21,2009-10,Ath Bilbao,Barcelona,1,1,D,6.04,3.98,1.5,4.56,1.17
2009-11-21,2009-10,La Coruna,Ath Madrid,2,1,H,2.4,3.24,2.77,1.81,1.99
2009-11-21,2009-10,Real Madrid,Santander,1,0,H,1.2,5.96,12.0,1.03,10.92
2009-11-21,2009-10,Tenerife,Sevilla,1,2,A,4.7,3.51,1.71,3.48,1.28
2009-11-22,2009-10,Espanol,Getafe,0,2,A,2.06,3.27,3.39,1.51,2.45
2009-11-22,2009-10,Malaga,Zaragoza,1,1,D,2.29,3.29,2.88,1.67,2.13
2009-11-22,2009-10,Mallorca,Almeria,3,1,H,1.75,3.41,4.51,1.31,3.24
2009-11-22,2009-10,Osasuna,Valencia,1,3,A,3.18,3.26,2.15,2.34,1.56
2009-11-22,2009-10,Villarreal,Valladolid,3,1,H,1.62,3.61,5.26,1.23,3.78
2009-11-22,2009-10,Xerez,Sp Gijon,0,0,D,2.71,3.22,2.45,2.0,1.79
2009-11-28,2009-10,Sevilla,Malaga,2,2,D,1.28,5.06,10.14,1.06,8.36
2009-11-28,2009-10,Sp Gijon,Villarreal,1,0,H,2.74,3.28,2.44,2.09,1.71
2009-11-28,2009-10,Valencia,Mallorca,1,1,D,1.52,3.84,6.07,1.18,4.41
2009-11-29,2009-10,Almeria,Ath Bilbao,1,4,A,2.24,3.24,3.06,1.58,2.3
2009-11-29,2009-10,Ath Madrid,Espanol,4,0,H,1.73,3.5,4.57,1.3,3.31
2009-11-29,2009-10,Barcelona,Real Madrid,1,0,H,1.81,3.56,4.04,1.36,2.96
2009-11-29,2009-10,Getafe,Xerez,5,1,H,1.54,3.75,6.05,1.17,4.51
2009-11-29,2009-10,Santander,La Coruna,0,1,A,2.6,3.24,2.56,1.84,1.95
2009-11-29,2009-10,Valladolid,Tenerife,3,3,D,1.93,3.34,3.76,1.42,2.72
2009-11-29,2009-10,Zaragoza,Osasuna,0,1,A,1.99,3.3,3.6,1.44,2.63
2009-12-02,2009-10,Xerez,Barcelona,0,2,A,11.43,5.46,1.23,9.27,1.04
2009-12-05,2009-10,La Coruna,Barcelona,1,3,A,5.1,3.66,1.62,3.93,1.22
2009-12-05,2009-10,Real Madrid,Almeria,4,2,H,1.18,6.29,13.64,1.03,11.32
2009-12-05,2009-10,Sevilla,Valladolid,1,1,D,1.34,4.58,8.54,1.1,6.49
2009-12-05,2009-10,Xerez,Ath Madrid,0,2,A,4.43,3.47,1.76,3.31,1.3
2009-12-06,2009-10,Ath Bilbao,Valencia,1,2,A,3.04,3.29,2.23,2.24,1.61
2009-12-06,2009-10,Espanol,Santander,0,4,A,1.95,3.29,3.75,1.41,2.71
2009-12-06,2009-10,Malaga,Osasuna,1,1,D,2.29,3.21,3.0,1.66,2.16
2009-12-06,2009-10,Mallorca,Zaragoza,4,1,H,1.78,3.44,4.33,1.33,3.08
2009-12-06,2009-10,Tenerife,Sp Gijon,2,1,H,2.14,3.26,3.26,1.52,2.4
2009-12-06,2009-10,Villarreal,Getafe,3,2,H,1.73,3.49,4.62,1.31,3.24
2009-12-12,2009-10,Barcelona,Espanol,1,0,H,1.18,6.17,14.43,2.16,1.72
2009-12-12,2009-10,Valencia,Real Madrid,2,3,A,2.45,3.36,2.64,1.77,2.03
2009-12-12,2009-10,Zaragoza,Ath Bilbao,1,2,A,2.19,3.33,3.08,1.55,2.37
2009-12-13,2009-10,Almeria,La Coruna,1,1,D,2.6,3.2,2.6,1.89,1.92
2009-12-13,2009-10,Ath Madrid,Villarreal,1,2,A,1.96,3.39,3.61,1.47,2.57
2009-12-13,2009-10,Getafe,Tenerife,2,1,H,1.74,3.46,4.6,1.28,3.42
2009-12-13,2009-10,Osasuna,Mallorca,0,1,A,2.13,3.25,3.29,1.55,2.4
2009-12-13,2009-10,Santander,Xerez,3,2,H,1.72,3.43,4.81,1.27,3.52
2009-12-13,2009-10,Sp Gijon,Sevilla,0,1,A,3.46,3.26,2.05,2.48,1.52
2009-12-13,2009-10,Valladolid,Malaga,1,1,D,1.94,3.36,3.72,1.43,2.66
2009-12-19,2009-10,Ath Bilbao,Osasuna,2,0,H,2.01,3.25,3.62,1.47,2.57
2009-12-19,2009-10,Real Madrid,Zaragoza,6,0,H,1.19,6.11,13.0,1.88,2.0
2009-12-19,2009-10,Sevilla,Getafe,1,2,A,1.54,3.69,6.14,2.03,1.83
2009-12-20,2009-10,Espanol,Almeria,2,0,H,2.07,3.25,3.42,1.5,2.52
2009-12-20,2009-10,La Coruna,Valencia,0,0,D,2.82,3.26,2.38,1.75,
2009-12-20,2009-10,Malaga,Mallorca,2,1,H,2.48,3.24,2.71,1.78,2.01
2009-12-20,2009-10,Tenerife,Ath Madrid,1,1,D,3.03,3.31,2.22,2.21,1.63
2009-12-20,2009-10,Valladolid,Sp Gijon,2,1,H,2.11,3.25,3.33,1.53,2.44
2009-12-20,2009-10,Villarreal,Santander,2,0,H,1.57,3.7,5.64,2.05,1.81
2010-01-02,2009-10,Ath Madrid,Sevilla,2,1,H,2.6,3.29,2.54,1.91,1.86
2010-01-02,2009-10,Barcelona,Villarreal,1,1,D,1.32,4.73,8.86,1.84,2.05
2010-01-02,2009-10,Valencia,Espanol,1,0,H,1.43,4.09,7.21,1.13,5.25
2010-01-03,2009-10,Almeria,Xerez,1,0,H,1.74,3.43,4.66,1.3,3.4
2010-01-03,2009-10,Getafe,Valladolid,1,0,H,1.75,3.43,4.55,1.3,3.33
2010-01-03,2009-10,Mallorca,Ath Bilbao,2,0,H,2.04,3.32,3.44,1.47,2.58
2010-01-03,2009-10,Osasuna,Real Madrid,0,0,D,6.82,4.02,1.45,2.05,1.82
2010-01-03,2009-10,Santander,Tenerife,2,0,H,1.98,3.33,3.62,1.45,2.61
2010-01-03,2009-10,Sp Gijon,Malaga,2,2,D,1.99,3.3,3.63,1.45,2.62
2010-01-03,2009-10,Zaragoza,La Coruna,0,0,D,2.57,3.26,2.58,1.86,1.92
2010-01-09,2009-10,Sevilla,Santander,1,2,A,1.5,3.84,6.37,1.16,4.59
2010-01-09,2009-10,Valladolid,Ath Madrid,0,4,A,2.51,3.26,2.66,1.86,1.93
2010-01-09,2009-10,Villarreal,Almeria,1,1,D,1.45,4.01,6.94,1.13,5.29
2010-01-10,2009-10,Espanol,Zaragoza,2,1,H,1.96,3.26,3.75,1.44,2.62
2010-01-10,2009-10,La Coruna,Osasuna,1,0,H,1.81,3.34,4.36,1.33,3.11
2010-01-10,2009-10,Malaga,Ath Bilbao,1,1,D,2.38,3.26,2.8,1.74,2.05
2010-01-10,2009-10,Real Madrid,Mallorca,2,0,H,1.27,5.14,10.29,1.92,1.94
2010-01-10,2009-10,Sp Gijon,Getafe,1,0,H,2.4,3.26,2.78,1.74,2.02
2010-01-10,2009-10,Tenerife,Barcelona,0,5,A,7.5,4.43,1.38,5.58,1.12
2010-01-10,2009-10,Xerez,Valencia,1,3,A,6.14,3.72,1.53,4.36,1.18
2010-01-16,2009-10,Ath Bilbao,Real Madrid,1,0,H,5.73,3.7,1.57,4.14,1.2
2010-01-16,2009-10,Barcelona,Sevilla,4,0,H,1.34,4.65,8.29,1.1,6.31
2010-01-16,2009-10,Osasuna,Espanol,2,0,H,2.02,3.22,3.61,1.46,2.56
2010-01-17,2009-10,Almeria,Tenerife,1,1,D,1.91,3.32,3.86,1.39,2.79
2010-01-17,2009-10,Ath Madrid,Sp Gijon,3,2,H,1.56,3.76,5.79,1.9,1.96
2010-01-17,2009-10,Malaga,Getafe,1,0,H,2.43,3.24,2.74,1.81,1.97
2010-01-17,2009-10,Mallorca,La Coruna,2,0,H,2.08,3.25,3.42,1.48,2.5
2010-01-17,2009-10,Santander,Valladolid,1,1,D,1.92,3.29,3.83,1.41,2.74
2010-01-17,2009-10,Valencia,Villarreal,4,1,H,1.87,3.43,3.89,1.38,2.84
2010-01-17,2009-10,Zaragoza,Xerez,0,0,D,1.63,3.56,5.34,1.19,4.23
2010-01-23,2009-10,La Coruna,Ath Bilbao,3,1,H,2.1,3.23,3.38,1.58,2.3
2010-01-23,2009-10,Sevilla,Almeria,1,0,H,1.44,3.93,7.29,1.93,1.93
2010-01-23,2009-10,Valladolid,Barcelona,0,3,A,9.57,5.05,1.29,2.13,1.74
2010-01-24,2009-10,Espanol,Mallorca,1,1,D,2.35,3.23,2.88,1.7,2.1
2010-01-24,2009-10,Getafe,Ath Madrid,1,0,H,2.52,3.25,2.65,1.77,2.06
2010-01-24,2009-10,Real Madrid,Malaga,2,0,H,1.18,6.21,14.0,1.94,1.91
2010-01-24,2009-10,Sp Gijon,Santander,0,1,A,2.24,3.24,3.06,1.66,2.22
2010-01-24,2009-10,Tenerife,Valencia,0,0,D,5.13,3.61,1.64,1.99,1.89
2010-01-24,2009-10,Villarreal,Zaragoza,4,2,H,1.45,3.96,7.0,1.84,2.01
2010-01-24,2009-10,Xerez,Osasuna,1,2,A,3.12,3.2,2.24,2.26,1.61
2010-01-30,2009-10,Espanol,Ath Bilbao,1,0,H,2.26,3.25,3.01,1.63,2.22
2010-01-30,2009-10,La Coruna,Real Madrid,1,3,A,3.79,3.34,1.91,2.63,1.51
2010-01-30,2009-10,Sp Gijon,Barcelona,0,1,A,12.0,5.57,1.22,1.94,1.93
2010-01-31,2009-10,Ath Madrid,Malaga,0,2,A,1.5,3.86,6.54,1.16,4.62
2010-01-31,2009-10,Getafe,Santander,0,0,D,1.93,3.31,3.82,1.41,2.7
2010-01-31,2009-10,Sevilla,Valencia,2,1,H,2.24,3.31,3.03,1.6,2.25
2010-01-31,2009-10,Tenerife,Zaragoza,1,3,A,1.97,3.3,3.65,2.04,1.82
2010-01-31,2009-10,Valladolid,Almeria,1,1,D,2.05,3.26,3.46,1.49,2.49
2010-01-31,2009-10,Villarreal,Osasuna,0,2,A,1.58,3.64,5.66,1.19,4.19
2010-01-31,2009-10,Xerez,Mallorca,2,1,H,3.48,3.28,2.04,2.54,1.48
2010-02-06,2009-10,Barcelona,Getafe,2,1,H,1.15,7.06,14.29,1.84,2.01
2010-02-06,2009-10,Real Madrid,Espanol,3,0,H,1.19,6.07,12.71,1.96,1.91
2010-02-06,2009-10,Valencia,Valladolid,2,0,H,1.34,4.61,8.64,1.08,6.72
2010-02-07,2009-10,Almeria,Sp Gijon,3,1,H,2.11,3.25,3.34,1.51,2.47
2010-02-07,2009-10,Ath Bilbao,Xerez,3,2,H,1.47,3.8,7.03,1.89,1.96
2010-02-07,2009-10,Malaga,La Coruna,0,0,D,2.31,3.22,2.96,1.66,2.17
2010-02-07,2009-10,Mallorca,Villarreal,1,0,H,2.28,3.24,2.97,1.65,2.17
2010-02-07,2009-10,Osasuna,Tenerife,1,0,H,1.76,3.39,4.52,1.31,3.23
2010-02-07,2009-10,Santander,Ath Madrid,1,1,D,2.41,3.24,2.8,1.81,1.97
2010-02-07,2009-10,Zaragoza,Sevilla,2,1,H,3.35,3.29,2.08,2.48,1.51
2010-02-13,2009-10,Sp Gijon,Valencia,1,1,D,4.14,3.47,1.8,2.03,1.82
2010-02-13,2009-10,Villarreal,Ath Bilbao,2,1,H,1.81,3.4,4.21,1.83,2.03
2010-02-13,2009-10,Xerez,Real Madrid,0,3,A,11.14,5.39,1.24,2.06,1.82
2010-02-14,2009-10,Ath Madrid,Barcelona,2,1,H,4.74,3.71,1.67,1.94,1.93
2010-02-14,2009-10,Espanol,La Coruna,2,0,H,2.3,3.12,3.06,1.64,2.21
2010-02-14,2009-10,Getafe,Almeria,2,2,D,1.7,3.4,4.99,1.99,1.88
2010-02-14,2009-10,Santander,Malaga,0,3,A,2.01,3.21,3.63,2.08,1.79
2010-02-14,2009-10,Sevilla,Osasuna,1,0,H,1.62,3.59,5.37,1.86,2.0
2010-02-14,2009-10,Valladolid,Zaragoza,1,1,D,2.21,3.24,3.14,1.61,2.23
2010-02-15,2009-10,Tenerife,Mallorca,1,0,H,2.44,3.23,2.77,1.77,2.06
2010-02-20,2009-10,Barcelona,Santander,4,0,H,1.18,6.17,13.29,1.81,2.07
2010-02-20,2009-10,La Coruna,Xerez,2,1,H,1.49,3.8,6.82,1.95,1.91
2010-02-20,2009-10,Mallorca,Sevilla,1,3,A,2.45,3.29,2.7,1.78,2.03
2010-02-21,2009-10,Almeria,Ath Madrid,1,0,H,2.78,3.28,2.4,1.96,1.84
2010-02-21,2009-10,Ath Bilbao,Tenerife,4,1,H,1.67,3.54,4.97,2.01,1.87
2010-02-21,2009-10,Malaga,Espanol,2,1,H,2.09,3.24,3.39,1.52,2.44
2010-02-21,2009-10,Osasuna,Valladolid,1,1,D,1.81,3.31,4.38,1.32,3.18
2010-02-21,2009-10,Real Madrid,Villarreal,6,2,H,1.29,5.08,9.36,1.92,1.93
2010-02-21,2009-10,Zaragoza,Sp Gijon,1,3,A,1.85,3.39,4.04,1.89,1.96
2010-02-22,2009-10,Valencia,Getafe,2,1,H,1.53,3.76,6.07,2.06,1.81
2010-02-27,2009-10,Barcelona,Malaga,2,1,H,1.15,6.86,16.86,1.95,1.91
2010-02-27,2009-10,Getafe,Zaragoza,0,2,A,1.85,3.37,4.0,1.91,1.95
2010-02-27,2009-10,Tenerife,Real Madrid,1,5,A,9.86,5.07,1.28,2.04,1.82
2010-02-28,2009-10,Ath Madrid,Valencia,4,1,H,2.44,3.24,2.76,1.75,2.07
2010-02-28,2009-10,Santander,Almeria,0,2,A,2.1,3.24,3.37,1.52,2.46
2010-02-28,2009-10,Sevilla,Ath Bilbao,0,0,D,1.64,3.67,5.06,1.85,2.03
2010-02-28,2009-10,Sp Gijon,Osasuna,3,2,H,2.29,3.21,2.99,1.65,2.17
2010-02-28,2009-10,Valladolid,Mallorca,1,2,A,2.39,3.21,2.85,1.74,2.07
2010-02-28,2009-10,Villarreal,La Coruna,1,0,H,1.92,3.32,3.81,1.98,1.89
2010-02-28,2009-10,Xerez,Espanol,1,1,D,2.96,3.2,2.32,2.19,1.64
2010-03-06,2009-10,Almeria,Barcelona,2,2,D,10.5,5.08,1.27,1.95,1.9
2010-03-06,2009-10,La Coruna,Tenerife,3,1,H,1.63,3.56,5.34,1.92,1.95
2010-03-06,2009-10,Real Madrid,Sevilla,3,2,H,1.37,4.47,7.68,1.91,1.96
2010-03-07,2009-10,Ath Bilbao,Valladolid,2,0,H,1.69,3.49,4.92,1.97,1.91
2010-03-07,2009-10,Espanol,Villarreal,0,0,D,2.41,3.24,2.8,1.74,2.08
2010-03-07,2009-10,Malaga,Xerez,2,4,A,1.61,3.56,5.51,1.82,2.06
2010-03-07,2009-10,Mallorca,Sp Gijon,3,0,H,1.72,3.49,4.66,1.97,1.89
2010-03-07,2009-10,Osasuna,Getafe,0,0,D,2.14,3.24,3.27,1.56,2.38
2010-03-07,2009-10,Zaragoza,Ath Madrid,1,1,D,2.49,3.3,2.68,1.83,1.97
2010-03-08,2009-10,Valencia,Santander,0,0,D,1.52,3.83,6.24,2.09,1.79
2010-03-13,2009-10,Getafe,Mallorca,3,0,H,2.08,3.27,3.39,1.53,2.43
2010-03-13,2009-10,Sevilla,La Coruna,1,1,D,1.63,3.54,5.33,1.85,2.03
2010-03-13,2009-10,Sp Gijon,Ath Bilbao,0,0,D,2.39,3.22,2.85,1.72,2.09
2010-03-14,2009-10,Almeria,Malaga,1,0,H,2.04,3.26,3.5,1.46,2.58
2010-03-14,2009-10,Barcelona,Valencia,3,0,H,1.38,4.4,7.64,1.1,5.83
2010-03-14,2009-10,Santander,Zaragoza,0,0,D,2.16,3.27,3.21,1.6,2.27
2010-03-14,2009-10,Tenerife,Espanol,4,1,H,2.24,3.24,3.09,1.62,2.25
2010-03-14,2009-10,Valladolid,Real Madrid,1,4,A,9.93,5.21,1.27,1.96,1.89
2010-03-14,2009-10,Villarreal,Xerez,2,0,H,1.34,4.5,8.93,1.08,7.07
2010-03-15,2009-10,Ath Madrid,Osasuna,1,0,H,1.71,3.51,4.74,1.29,3.34
