season,date,team,rival_team,home_adv,last_season_team,last_season_rival,pct_wins,avg_goals_scored,avg_goals_received,goal_difference,pct_wins_rival,avg_goals_scored_rival,avg_goals_received_rival,goal_difference_rival,pct_wins_vs_rival,avg_goals_scored_vs_rival,avg_goals_received_vs_rival,goal_difference_vs_rival,AvgH,AvgD,AvgA,goals_team,goals_rival,result
2010-11,2010-12-05,Getafe,Mallorca,1,6,5,0.4,1.2,1.4,-2,0.5,1.3,1.1,2,0.4,2.4,1.8,3,2.04,3.39,3.59,3,0,1
2010-11,2010-12-05,Malaga,Santander,1,17,16,0.2,0.8,1.9,-11,0.3,0.9,1.5,-6,0.4,1.6,1.2,2,2.05,3.37,3.57,4,1,1
2010-11,2010-12-05,Sociedad,Ath Bilbao,1,21,8,0.5,1.5,1.5,0,0.5,1.7,1.9,-2,0.0,0.8,2.4,-8,2.33,3.31,2.98,2,0,1
2010-11,2010-12-05,Villarreal,Sevilla,1,7,4,0.6,2.0,1.0,10,0.4,1.4,2.0,-6,0.2,1.0,1.6,-3,1.85,3.53,4.15,1,0,1
2010-11,2010-12-06,La Coruna,Hercules,1,10,21,0.3,0.9,1.4,-5,0.3,1.1,1.7,-6,0.0,0.0,0.0,0,2.16,3.24,3.48,1,0,1
2010-11,2010-12-11,Ath Madrid,La Coruna,1,9,10,0.4,1.4,1.5,-1,0.4,1.0,1.3,-3,0.8,2.2,0.8,7,1.51,3.94,6.77,2,0,1
2010-11,2010-12-11,Getafe,Villarreal,1,6,7,0.5,1.5,1.2,3,0.6,2.0,1.0,10,0.2,1.8,2.0,-1,2.53,3.33,2.7,1,0,1
2010-11,2010-12-11,Sevilla,Almeria,1,4,13,0.4,1.3,2.0,-7,0.1,0.8,1.7,-9,0.8,1.6,1.4,1,1.42,4.35,7.5,1,3,-1
2010-11,2010-12-12,Ath Bilbao,Espanol,1,8,11,0.4,1.4,2.1,-7,0.7,1.2,0.7,5,0.4,0.6,0.6,0,1.93,3.4,3.93,2,1,1
2010-11,2010-12-12,Barcelona,Sociedad,1,1,21,0.9,3.5,0.5,30,0.6,1.6,1.2,4,0.8,2.0,0.0,10,1.1,9.04,22.86,5,0,1
2010-11,2010-12-12,Hercules,Malaga,1,21,17,0.3,1.1,1.8,-7,0.2,1.0,2.0,-10,0.0,0.0,0.0,0,2.11,3.34,3.44,4,1,1
2010-11,2010-12-12,Mallorca,Santander,1,5,16,0.5,1.3,1.1,2,0.3,0.9,1.8,-9,0.8,1.4,0.4,5,1.72,3.59,4.84,0,1,-1
2010-11,2010-12-12,Sp Gijon,Levante,1,15,21,0.1,0.7,1.5,-8,0.3,1.2,1.3,-1,0.0,0.0,0.0,0,1.96,3.37,3.82,1,1,0
2010-11,2010-12-12,Zaragoza,Real Madrid,1,14,2,0.1,1.0,1.7,-7,0.8,2.9,1.0,19,0.0,1.0,2.8,-9,11.0,5.71,1.26,1,3,-1
2010-11,2010-12-13,Valencia,Osasuna,1,3,12,0.4,1.2,1.2,0,0.3,0.9,1.3,-4,0.8,2.0,0.4,8,1.41,4.36,7.64,3,3,0
2010-11,2010-12-18,Espanol,Barcelona,1,11,1,0.6,1.2,0.9,3,0.9,3.7,0.4,33,0.2,0.6,0.8,-1,10.69,5.51,1.27,1,5,-1
2010-11,2010-12-18,La Coruna,Sp Gijon,1,10,15,0.4,1.0,1.3,-3,0.1,0.8,1.4,-6,0.0,1.0,2.25,-5,2.0,3.29,3.84,1,1,0
2010-11,2010-12-18,Levante,Ath Bilbao,1,21,8,0.3,1.3,1.4,-1,0.5,1.5,1.9,-4,0.0,0.4,1.6,-6,2.68,3.31,2.59,1,2,-1
2010-11,2010-12-18,Sociedad,Valencia,1,21,3,0.6,1.6,1.5,1,0.3,1.3,1.5,-2,0.0,1.6,2.2,-3,3.01,3.29,2.33,1,2,-1
2010-11,2010-12-18,Villarreal,Mallorca,1,7,5,0.5,1.7,0.9,8,0.4,1.1,1.2,-1,0.4,1.4,1.0,2,1.53,3.9,6.35,3,1,1
2010-11,2010-12-19,Almeria,Getafe,1,13,6,0.1,0.9,1.8,-9,0.5,1.5,1.2,3,0.4,1.8,1.8,0,2.49,3.22,2.85,2,3,-1
2010-11,2010-12-19,Malaga,Ath Madrid,1,17,9,0.2,0.9,2.1,-12,0.4,1.5,1.5,0,0.4,1.2,2.0,-4,3.21,3.39,2.19,0,3,-1
2010-11,2010-12-19,Osasuna,Zaragoza,1,12,14,0.3,1.2,1.5,-3,0.1,1.1,1.9,-8,0.6,1.4,0.8,3,1.95,3.38,3.93,0,0,0
2010-11,2010-12-19,Real Madrid,Sevilla,1,2,4,0.9,3.2,1.1,21,0.4,1.4,2.1,-7,0.6,2.8,2.2,3,1.2,6.47,12.86,1,0,1
2010-11,2010-12-20,Santander,Hercules,1,16,21,0.4,1.0,1.7,-7,0.3,1.3,1.9,-6,0.0,0.0,0.0,0,1.95,3.35,3.92,0,0,0
2010-11,2011-01-02,Sevilla,Osasuna,1,4,12,0.3,1.1,2.1,-10,0.3,1.1,1.4,-3,0.6,1.2,0.4,4,1.61,3.76,5.36,1,0,1
2010-11,2011-01-02,Barcelona,Levante,1,1,21,1.0,4.1,0.4,37,0.3,1.3,1.5,-2,0.6,2.4,0.8,8,1.07,10.36,25.57,2,1,1
2010-11,2011-01-02,Valencia,Espanol,1,3,11,0.3,1.3,1.5,-2,0.6,1.3,1.3,0,0.6,1.0,1.2,-1,1.62,3.71,5.43,2,1,1
2010-11,2011-01-02,Sp Gijon,Malaga,1,15,17,0.1,0.7,1.3,-6,0.2,0.8,2.3,-15,0.25,1.25,1.25,0,2.16,3.29,3.29,1,2,-1
2010-11,2011-01-02,Ath Bilbao,La Coruna,1,8,10,0.6,1.6,1.8,-2,0.4,1.0,0.8,2,0.2,0.8,2.0,-6,1.65,3.58,5.34,1,2,-1
2010-11,2011-01-03,Ath Madrid,Santander,1,9,16,0.5,1.7,1.2,5,0.4,1.0,1.5,-5,0.4,1.8,1.6,1,1.44,4.2,6.96,0,0,0
2010-11,2011-01-03,Getafe,Real Madrid,1,6,2,0.5,1.5,1.4,1,0.9,2.7,1.0,17,0.4,1.6,2.0,-2,9.64,5.01,1.3,2,3,-1
2010-11,2011-01-03,Mallorca,Hercules,1,5,21,0.4,1.1,1.4,-3,0.3,1.3,1.6,-3,0.0,0.0,0.0,0,1.81,3.44,4.35,3,0,1
2010-11,2011-01-03,Villarreal,Almeria,1,7,13,0.5,1.8,1.0,8,0.1,1.0,2.0,-10,0.2,1.0,2.0,-5,1.43,4.27,7.07,2,0,1
2010-11,2011-01-03,Zaragoza,Sociedad,1,14,21,0.1,0.9,1.7,-8,0.5,1.6,1.7,-1,0.6,2.0,1.4,3,2.18,3.29,3.24,2,1,1
2010-11,2011-01-08,La Coruna,Barcelona,1,10,1,0.5,1.2,0.9,3,1.0,4.1,0.4,37,0.2,0.8,2.4,-8,13.14,6.0,1.22,0,4,-1
2010-11,2011-01-08,Malaga,Ath Bilbao,1,17,8,0.3,0.9,2.0,-11,0.5,1.5,1.9,-4,0.2,1.2,1.2,0,2.27,3.34,3.08,1,1,0
2010-11,2011-01-08,Sociedad,Sevilla,1,21,4,0.5,1.6,1.7,-1,0.4,1.2,1.9,-7,0.2,1.0,1.6,-3,2.81,3.28,2.48,2,3,-1
2010-11,2011-01-09,Levante,Valencia,1,21,3,0.2,1.2,1.6,-4,0.4,1.4,1.4,0,0.2,1.0,2.0,-5,4.28,3.48,1.84,0,1,-1
2010-11,2011-01-09,Mallorca,Almeria,1,5,13,0.5,1.4,1.3,1,0.1,1.0,2.1,-11,0.4,1.4,0.8,3,1.73,3.54,4.62,4,1,1
2010-11,2011-01-09,Espanol,Zaragoza,1,11,14,0.5,1.3,1.5,-2,0.2,1.0,1.6,-6,0.2,1.4,1.6,-1,1.8,3.49,4.48,4,0,1
2010-11,2011-01-09,Real Madrid,Villarreal,1,2,7,0.9,2.6,1.1,15,0.6,1.8,0.8,10,0.8,2.8,1.4,7,1.29,5.37,9.69,4,2,1
2010-11,2011-01-09,Santander,Sp Gijon,1,16,15,0.3,0.9,1.5,-6,0.0,0.6,1.5,-9,1.0,1.5,0.0,6,1.93,3.39,3.98,1,1,0
2010-11,2011-01-09,Osasuna,Getafe,1,12,6,0.3,1.1,1.5,-4,0.5,1.7,1.5,2,0.4,1.6,1.4,1,2.33,3.23,3.08,0,0,0
2010-11,2011-01-10,Hercules,Ath Madrid,1,21,9,0.3,1.1,1.7,-6,0.4,1.5,1.2,3,0.0,0.0,0.0,0,2.91,3.3,2.38,4,1,1
2010-11,2011-01-15,Ath Bilbao,Santander,1,8,16,0.5,1.3,1.6,-3,0.3,0.9,1.0,-1,0.6,1.8,1.0,4,1.7,3.62,5.01,2,1,1
2010-11,2011-01-15,Getafe,Sociedad,1,6,21,0.4,1.4,1.5,-1,0.4,1.5,2.0,-5,0.6,1.0,0.8,1,1.76,3.48,4.71,0,4,-1
2010-11,2011-01-15,Sevilla,Espanol,1,4,11,0.4,1.1,1.8,-7,0.5,1.5,1.4,1,0.6,1.6,0.8,4,1.71,3.66,4.88,1,2,-1
2010-11,2011-01-15,Sp Gijon,Hercules,1,15,21,0.0,0.7,1.3,-6,0.4,1.4,1.7,-3,0.0,0.0,0.0,0,2.19,3.28,3.32,2,0,1
2010-11,2011-01-15,Villarreal,Osasuna,1,7,12,0.5,1.8,1.2,6,0.2,0.8,1.5,-7,0.0,0.6,1.0,-2,1.48,4.01,7.0,4,2,1
2010-11,2011-01-15,Zaragoza,Levante,1,14,21,0.2,1.0,1.8,-8,0.2,1.1,1.5,-4,0.2,1.2,0.8,2,1.87,3.43,4.17,1,0,1
2010-11,2011-01-16,Almeria,Real Madrid,1,13,2,0.1,1.0,2.4,-14,0.9,2.4,1.2,12,0.2,1.2,2.0,-4,11.43,5.94,1.24,1,1,0
2010-11,2011-01-16,Barcelona,Malaga,1,1,17,1.0,4.3,0.4,39,0.3,1.0,1.8,-8,0.8,2.8,0.4,12,1.09,9.9,19.57,4,1,1
2010-11,2011-01-16,Valencia,La Coruna,1,3,10,0.5,1.4,1.2,2,0.5,1.2,1.0,2,0.4,1.6,1.0,3,1.44,4.16,7.74,2,0,1
2010-11,2011-01-17,Ath Madrid,Mallorca,1,9,5,0.4,1.6,1.4,2,0.5,1.6,1.3,3,0.2,0.8,1.6,-4,1.8,3.51,4.48,3,0,1
2010-11,2011-01-22,Barcelona,Santander,1,1,16,1.0,4.2,0.5,37,0.2,0.6,1.1,-5,0.8,2.8,0.6,11,1.07,11.0,24.71,3,0,1
2010-11,2011-01-22,Sevilla,Levante,1,4,21,0.4,1.2,1.5,-3,0.2,1.0,1.4,-4,1.0,3.2,0.8,12,1.41,4.49,7.61,4,1,1
2010-11,2011-01-22,Valencia,Malaga,1,3,17,0.6,1.5,1.1,4,0.3,1.0,2.0,-10,0.8,1.6,0.4,6,1.46,4.22,6.9,4,3,1
2010-11,2011-01-23,Almeria,Osasuna,1,13,12,0.1,1.0,2.4,-14,0.2,0.9,1.5,-6,0.4,1.0,1.0,0,2.19,3.24,3.34,3,2,1
2010-11,2011-01-23,Getafe,Espanol,1,6,11,0.4,1.4,1.6,-2,0.6,1.7,1.2,5,0.2,1.2,1.2,0,2.14,3.29,3.41,1,3,-1
2010-11,2011-01-23,Real Madrid,Mallorca,1,2,5,0.8,2.2,1.2,10,0.4,1.4,1.5,-1,0.6,2.0,0.8,6,1.16,7.17,14.86,1,0,1
2010-11,2011-01-23,Sp Gijon,Ath Madrid,1,15,9,0.1,0.8,1.2,-4,0.5,1.8,1.3,5,0.0,1.2,3.2,-10,2.85,3.29,2.43,1,0,1
2010-11,2011-01-23,Villarreal,Sociedad,1,7,21,0.6,2.1,1.3,8,0.4,1.7,1.9,-2,0.4,1.0,1.0,0,1.52,3.98,6.5,2,1,1
2010-11,2011-01-23,Zaragoza,La Coruna,1,14,10,0.3,1.0,1.7,-7,0.4,0.9,1.2,-3,0.4,0.6,0.2,2,2.02,3.35,3.7,1,0,1
2010-11,2011-01-24,Ath Bilbao,Hercules,1,8,21,0.5,1.2,1.7,-5,0.4,1.3,1.6,-3,1.0,1.0,0.0,1,1.72,3.61,4.86,3,0,1
2010-11,2011-01-29,Hercules,Barcelona,1,21,1,0.4,1.3,1.6,-3,1.0,4.2,0.4,38,1.0,2.0,0.0,2,14.29,6.93,1.18,0,3,-1
2010-11,2011-01-29,La Coruna,Sevilla,1,10,4,0.3,0.7,1.2,-5,0.4,1.4,1.6,-2,0.2,0.6,1.0,-2,3.29,3.31,2.19,3,3,0
2010-11,2011-01-29,Levante,Getafe,1,21,6,0.2,1.0,1.6,-6,0.4,1.4,1.6,-2,0.2,1.2,1.6,-2,2.75,3.3,2.51,2,0,1
2010-11,2011-01-29,Malaga,Zaragoza,1,17,14,0.3,1.3,2.3,-10,0.3,0.8,1.5,-7,0.2,1.4,1.6,-1,1.91,3.51,3.9,1,2,-1
2010-11,2011-01-29,Mallorca,Sp Gijon,1,5,15,0.4,1.2,1.3,-1,0.2,0.8,1.1,-3,0.4,1.0,1.6,-3,1.78,3.44,4.76,0,4,-1
2010-11,2011-01-29,Sociedad,Almeria,1,21,13,0.3,1.7,2.1,-4,0.2,1.2,2.5,-13,0.0,2.0,2.0,0,1.97,3.4,3.84,2,0,1
2010-11,2011-01-30,Osasuna,Real Madrid,1,12,2,0.1,0.8,1.8,-10,0.8,2.1,1.2,9,0.2,1.0,1.6,-3,9.71,5.21,1.31,1,0,1
2010-11,2011-01-30,Ath Madrid,Ath Bilbao,1,9,8,0.5,1.8,1.2,6,0.6,1.4,1.3,1,0.6,2.0,1.2,4,1.81,3.54,4.34,0,2,-1
2010-11,2011-01-30,Espanol,Villarreal,1,11,7,0.6,1.9,1.3,6,0.6,1.9,1.3,6,0.0,0.0,1.0,-5,2.48,3.28,2.81,0,1,-1
2010-11,2011-01-31,Santander,Valencia,1,16,3,0.2,0.6,1.3,-7,0.7,1.9,1.2,7,0.2,0.8,1.0,-1,3.32,3.32,2.16,1,1,0
2010-11,2011-02-05,Almeria,Espanol,1,13,11,0.2,1.2,2.6,-14,0.6,1.9,1.4,5,0.0,0.4,1.8,-7,2.52,3.31,2.74,3,2,1
2010-11,2011-02-05,Ath Bilbao,Sp Gijon,1,8,15,0.6,1.5,1.3,2,0.3,1.2,1.0,2,0.2,1.4,1.0,2,1.67,3.66,5.13,3,0,1
2010-11,2011-02-05,Barcelona,Ath Madrid,1,1,9,1.0,4.2,0.3,39,0.4,1.5,1.4,1,0.6,3.4,2.0,7,1.15,7.53,15.71,3,0,1
2010-11,2011-02-05,Getafe,La Coruna,1,6,10,0.4,1.4,1.6,-2,0.3,1.0,1.5,-5,0.2,1.4,1.6,-1,1.85,3.47,4.26,4,1,1
2010-11,2011-02-05,Osasuna,Mallorca,1,12,5,0.2,0.9,1.5,-6,0.4,1.2,1.7,-5,0.2,0.4,1.2,-4,2.09,3.31,3.5,1,1,0
2010-11,2011-02-05,Villarreal,Levante,1,7,21,0.7,1.9,1.0,9,0.3,1.2,1.5,-3,0.8,2.0,0.6,7,1.28,5.33,10.79,0,1,-1
2010-11,2011-02-05,Zaragoza,Santander,1,14,16,0.4,0.9,1.4,-5,0.2,0.7,1.4,-7,0.0,1.0,1.4,-2,2.03,3.34,3.65,1,1,0
2010-11,2011-02-06,Real Madrid,Sociedad,1,2,21,0.7,2.0,1.3,7,0.4,1.8,1.9,-1,0.6,1.8,1.0,4,1.16,7.21,15.93,4,1,1
2010-11,2011-02-06,Sevilla,Malaga,1,4,17,0.3,1.5,1.8,-3,0.2,1.3,2.5,-12,0.4,1.6,1.4,1,1.53,4.03,6.0,0,0,0
2010-11,2011-02-06,Valencia,Hercules,1,3,21,0.6,1.8,1.3,5,0.3,1.1,1.8,-7,1.0,2.0,1.0,1,1.42,4.42,7.57,2,0,1
2010-11,2011-02-12,Ath Madrid,Valencia,1,9,3,0.3,1.1,1.5,-4,0.7,1.9,1.2,7,0.4,1.8,1.4,2,2.11,3.34,3.35,1,2,-1
2010-11,2011-02-12,Santander,Sevilla,1,16,4,0.2,0.7,1.2,-5,0.3,1.4,1.6,-2,0.4,1.4,1.6,-1,3.01,3.31,2.28,3,2,1
2010-11,2011-02-12,Sp Gijon,Barcelona,1,15,1,0.3,1.2,1.2,0,1.0,3.7,0.3,34,0.0,0.4,2.8,-12,14.71,6.79,1.17,1,1,0
2010-11,2011-02-13,Espanol,Real Madrid,1,11,2,0.5,1.8,1.7,1,0.7,1.9,1.3,6,0.0,0.4,2.6,-11,6.81,4.28,1.44,0,1,-1
2010-11,2011-02-13,Hercules,Zaragoza,1,21,14,0.3,1.1,1.7,-6,0.4,0.9,1.4,-5,0.0,0.0,0.0,0,2.04,3.34,3.53,2,1,1
2010-11,2011-02-13,La Coruna,Villarreal,1,10,7,0.2,0.8,1.9,-11,0.7,1.8,1.0,8,0.4,0.8,0.6,1,3.36,3.31,2.11,1,0,1
2010-11,2011-02-13,Levante,Almeria,1,21,13,0.3,1.0,1.4,-4,0.3,1.5,2.0,-5,0.67,1.67,0.67,3,2.26,3.29,3.07,1,0,1
2010-11,2011-02-13,Malaga,Getafe,1,17,6,0.2,1.3,2.2,-9,0.5,1.7,1.6,1,0.8,1.6,0.8,4,2.14,3.36,3.27,2,2,0
2010-11,2011-02-13,Sociedad,Osasuna,1,21,12,0.4,1.7,1.9,-2,0.1,0.9,1.6,-7,0.2,0.8,2.0,-6,2.07,3.29,3.51,1,0,1
2010-11,2011-02-14,Mallorca,Ath Bilbao,1,5,8,0.3,1.1,1.7,-6,0.7,1.7,0.8,9,0.4,1.8,1.8,0,2.15,3.31,3.26,1,0,1
2010-11,2011-02-19,Real Madrid,Levante,1,2,21,0.8,2.0,0.8,12,0.4,1.0,1.1,-1,0.6,2.2,0.8,7,1.13,7.93,17.0,2,0,1
2010-11,2011-02-19,Valencia,Sp Gijon,1,3,15,0.7,1.9,1.2,7,0.3,1.2,1.0,2,0.4,2.0,1.6,2,1.49,4.1,6.86,0,0,0
2010-11,2011-02-19,Zaragoza,Ath Madrid,1,14,9,0.4,1.0,1.3,-3,0.3,1.0,1.4,-4,0.2,0.8,1.8,-5,2.73,3.31,2.5,0,1,-1
2010-11,2011-02-20,Almeria,La Coruna,1,13,10,0.3,1.4,1.9,-5,0.3,0.9,1.8,-9,0.2,0.6,0.8,-1,2.12,3.28,3.46,1,1,0
2010-11,2011-02-20,Barcelona,Ath Bilbao,1,1,8,0.9,3.3,0.4,29,0.6,1.6,0.9,7,0.8,2.2,0.6,8,1.13,8.1,18.0,2,1,1
2010-11,2011-02-20,Getafe,Santander,1,6,16,0.4,1.6,1.7,-1,0.2,0.9,1.4,-5,0.4,1.2,0.6,3,1.81,3.47,4.41,0,1,-1
2010-11,2011-02-20,Osasuna,Espanol,1,12,11,0.1,0.9,1.6,-7,0.4,1.5,1.6,-1,0.4,0.8,0.8,0,2.18,3.27,3.34,4,0,1
2010-11,2011-02-20,Sevilla,Hercules,1,4,21,0.3,1.5,1.6,-1,0.3,1.0,1.7,-7,0.0,0.0,2.0,-2,1.56,3.88,5.89,1,0,1
2010-11,2011-02-20,Villarreal,Malaga,1,7,17,0.6,1.5,1.1,4,0.2,1.5,2.2,-7,0.4,1.4,1.8,-2,1.51,4.0,6.5,1,1,0
2010-11,2011-02-21,Sociedad,Mallorca,1,21,5,0.4,1.5,1.8,-3,0.3,1.0,1.7,-7,0.4,1.4,1.8,-2,2.05,3.32,3.61,1,0,1
2010-11,2011-02-26,Ath Madrid,Sevilla,1,9,4,0.4,1.1,1.2,-1,0.4,1.6,1.5,1,0.2,0.8,1.8,-5,2.11,3.35,3.43,2,2,0
2010-11,2011-02-26,Espanol,Sociedad,1,11,21,0.3,1.4,2.0,-6,0.4,1.4,1.8,-4,0.6,0.8,0.4,2,1.99,3.31,3.87,4,1,1
2010-11,2011-02-26,La Coruna,Real Madrid,1,10,2,0.2,0.9,1.9,-10,0.8,2.0,0.8,12,0.2,1.2,2.8,-8,7.86,4.45,1.4,0,0,0
2010-11,2011-02-26,Mallorca,Barcelona,1,5,1,0.3,1.0,1.5,-5,0.9,3.2,0.5,27,0.2,1.2,2.0,-4,8.71,4.79,1.35,0,3,-1
2010-11,2011-02-26,Sp Gijon,Zaragoza,1,15,14,0.3,1.2,0.9,3,0.4,0.9,1.3,-4,0.33,2.0,1.33,2,1.94,3.34,4.02,0,0,0
2010-11,2011-02-27,Hercules,Getafe,1,21,6,0.3,1.0,1.7,-7,0.3,1.3,1.8,-5,0.0,0.0,3.0,-3,2.31,3.29,3.07,0,0,0
2010-11,2011-02-27,Ath Bilbao,Valencia,1,8,3,0.6,1.7,0.9,8,0.7,1.9,1.0,9,0.2,1.0,2.0,-5,2.34,3.31,3.02,1,2,-1
2010-11,2011-02-27,Santander,Villarreal,1,16,7,0.3,0.9,1.0,-1,0.5,1.5,1.2,3,0.0,0.4,1.8,-7,2.79,3.27,2.49,2,2,0
2010-11,2011-02-27,Levante,Osasuna,1,21,12,0.3,0.8,1.3,-5,0.2,1.3,1.3,0,0.2,1.2,2.4,-6,2.33,3.22,3.09,2,1,1
2010-11,2011-02-28,Malaga,Almeria,1,17,13,0.1,1.2,2.2,-10,0.3,1.4,1.9,-5,0.2,1.0,1.4,-2,1.87,3.46,4.11,3,1,1
2010-11,2011-03-01,Espanol,Mallorca,1,11,5,0.4,1.7,1.9,-2,0.3,1.0,1.7,-7,0.2,1.0,1.8,-4,2.06,3.31,3.66,1,2,-1
2010-11,2011-03-01,Sevilla,Sp Gijon,1,4,15,0.4,1.7,1.4,3,0.3,1.1,0.8,3,0.6,1.6,1.2,2,1.56,3.83,6.06,3,0,1
2010-11,2011-03-02,Osasuna,La Coruna,1,12,10,0.2,1.1,1.2,-1,0.2,0.9,1.7,-8,0.2,0.6,0.4,1,1.94,3.31,4.07,0,0,0
2010-11,2011-03-02,Sociedad,Levante,1,21,21,0.4,1.5,1.7,-2,0.4,0.9,1.3,-4,0.2,0.8,1.4,-3,1.89,3.4,4.1,1,1,0
2010-11,2011-03-02,Getafe,Ath Madrid,1,6,9,0.2,1.2,1.8,-6,0.3,1.1,1.4,-3,0.4,1.2,1.0,1,2.62,3.31,2.62,1,1,0
2010-11,2011-03-02,Villarreal,Hercules,1,7,21,0.5,1.7,1.3,4,0.2,0.6,1.6,-10,0.0,2.0,2.0,0,1.48,4.09,6.93,1,0,1
2010-11,2011-03-02,Zaragoza,Ath Bilbao,1,14,8,0.4,0.8,1.0,-2,0.5,1.6,1.0,6,0.2,0.8,1.0,-1,2.56,3.25,2.71,2,1,1
2010-11,2011-03-02,Valencia,Barcelona,1,3,1,0.8,1.8,0.8,10,0.9,3.0,0.5,25,0.0,0.6,2.2,-8,5.49,3.89,1.6,0,1,-1
2010-11,2011-03-03,Almeria,Santander,1,13,16,0.2,1.2,2.1,-9,0.2,1.0,1.2,-2,0.4,1.4,0.8,3,2.26,3.22,3.11,1,1,0
2010-11,2011-03-03,Real Madrid,Malaga,1,2,17,0.7,1.7,0.7,10,0.2,1.4,1.9,-5,0.8,2.4,1.0,7,1.16,7.0,15.29,7,0,1
2010-11,2011-03-05,Ath Madrid,Villarreal,1,9,7,0.2,0.9,1.5,-6,0.5,1.5,1.2,3,0.2,1.8,2.4,-3,2.12,3.43,3.34,3,1,1
2010-11,2011-03-05,Barcelona,Zaragoza,1,1,14,0.9,2.6,0.4,22,0.5,1.0,1.1,-1,1.0,3.6,1.0,13,1.11,9.29,19.71,1,0,1
2010-11,2011-03-05,Mallorca,Valencia,1,5,3,0.4,1.1,1.5,-4,0.7,1.6,0.8,8,0.6,1.8,1.6,1,2.66,3.28,2.61,1,2,-1
2010-11,2011-03-06,Malaga,Osasuna,1,17,12,0.2,1.4,2.3,-9,0.2,1.1,1.2,-1,0.4,2.0,2.0,0,2.01,3.33,3.64,0,1,-1
2010-11,2011-03-06,Santander,Real Madrid,1,16,2,0.2,1.1,1.3,-2,0.7,2.3,0.7,16,0.0,0.2,2.4,-11,7.93,4.38,1.39,1,3,-1
2010-11,2011-03-06,Ath Bilbao,Sevilla,1,8,4,0.4,1.5,1.1,4,0.5,2.0,1.3,7,0.0,0.8,2.8,-10,2.42,3.36,2.84,2,0,1
2010-11,2011-03-06,Hercules,Almeria,1,21,13,0.2,0.6,1.7,-11,0.2,1.1,1.9,-8,0.0,1.0,1.0,0,1.99,3.35,3.68,1,2,-1
2010-11,2011-03-06,Levante,Espanol,1,21,11,0.4,0.9,1.2,-3,0.4,1.7,1.6,1,0.0,0.6,1.0,-2,2.39,3.25,2.96,1,0,1
2010-11,2011-03-06,Sp Gijon,Getafe,1,15,6,0.3,1.0,1.0,0,0.1,1.0,1.7,-7,0.2,0.8,2.2,-7,2.29,3.26,3.13,2,0,1
2010-11,2011-03-07,La Coruna,Sociedad,1,10,21,0.2,0.8,1.6,-8,0.4,1.5,1.6,-1,0.4,0.6,1.2,-3,2.12,3.26,3.49,2,1,1
2010-11,2011-03-12,Almeria,Ath Madrid,1,13,9,0.3,1.3,1.8,-5,0.3,1.2,1.6,-4,0.2,1.0,1.4,-2,3.15,3.36,2.24,2,2,0
2010-11,2011-03-12,Real Madrid,Hercules,1,2,21,0.7,2.3,0.6,17,0.2,0.7,1.6,-9,1.0,3.0,1.0,2,1.14,7.57,17.43,2,0,1
2010-11,2011-03-12,Zaragoza,Valencia,1,14,3,0.4,0.8,1.1,-3,0.7,1.6,0.8,8,0.2,1.4,1.4,0,2.94,3.26,2.39,4,0,1
2010-11,2011-03-13,Espanol,La Coruna,1,11,10,0.4,1.6,1.5,1,0.2,0.8,1.6,-8,0.6,1.6,1.4,1,1.97,3.3,3.92,2,0,1
2010-11,2011-03-13,Levante,Mallorca,1,21,5,0.5,0.9,1.0,-1,0.3,0.9,1.7,-8,0.0,0.8,2.2,-7,2.21,3.28,3.25,1,1,0
2010-11,2011-03-13,Osasuna,Santander,1,12,16,0.3,1.2,1.1,1,0.2,1.2,1.6,-4,0.0,0.8,2.0,-6,2.03,3.26,3.78,3,1,1
2010-11,2011-03-13,Sevilla,Barcelona,1,4,1,0.4,1.9,1.5,4,0.9,2.5,0.3,22,0.0,0.4,3.8,-17,6.96,4.48,1.43,1,1,0
2010-11,2011-03-13,Sociedad,Malaga,1,21,17,0.4,1.5,1.6,-1,0.1,1.2,2.3,-11,0.6,2.4,1.6,4,1.98,3.34,3.74,0,2,-1
2010-11,2011-03-13,Villarreal,Sp Gijon,1,7,15,0.4,1.4,1.5,-1,0.4,1.1,0.8,3,0.6,1.0,0.6,2,1.6,3.74,5.78,1,1,0
2010-11,2011-03-14,Getafe,Ath Bilbao,1,6,8,0.1,0.8,1.6,-8,0.5,1.6,0.9,7,0.4,1.2,1.2,0,2.39,3.31,2.86,2,2,0
2010-11,2011-03-19,Ath Madrid,Real Madrid,1,9,2,0.3,1.3,1.4,-1,0.7,2.1,0.4,17,0.0,1.2,2.2,-5,5.36,3.96,1.61,1,2,-1
2010-11,2011-03-19,Barcelona,Getafe,1,1,6,0.8,2.2,0.4,18,0.1,1.0,1.8,-8,0.8,1.8,0.6,6,1.11,8.64,18.86,2,1,1
2010-11,2011-03-19,Mallorca,Zaragoza,1,5,14,0.2,0.6,1.7,-11,0.5,1.2,0.7,5,0.4,2.4,1.8,3,1.95,3.34,3.92,1,0,1
2010-11,2011-03-20,Malaga,Espanol,1,17,11,0.2,1.3,2.2,-9,0.4,1.4,1.5,-1,0.4,1.4,1.4,0,2.07,3.43,3.49,2,0,1
2010-11,2011-03-20,Ath Bilbao,Villarreal,1,8,7,0.5,1.7,1.0,7,0.4,1.3,1.2,1,0.2,1.2,2.8,-8,2.28,3.32,3.06,0,1,-1
